,num_observations,rel_error,seed,signal_dimension,sparsity
2143,28,0.06378368301183733,2,100,5
2144,30,0.06549086472584567,2,100,5
2145,32,0.07017389207269424,2,100,5
2146,35,0.06350263323314946,2,100,5
2147,38,0.05949949532212431,2,100,5
2148,41,0.06397176718560076,2,100,5
2149,45,0.06312678046023451,2,100,5
2150,48,0.06192901834551505,2,100,5
2151,52,0.06158838799200137,2,100,5
2152,57,0.0569473189525783,2,100,5
2153,62,0.05569321230931734,2,100,5
2154,67,0.05337914149338068,2,100,5
2155,72,0.05641637516086779,2,100,5
2156,78,0.05641056168925225,2,100,5
2157,85,0.05612958511224366,2,100,5
2158,92,0.056638113935302624,2,100,5
2159,100,0.05572774118095647,2,100,5
2160,10,0.9383876735869828,2,100,6
2161,10,0.9383876735869828,2,100,6
2162,11,0.7042315738428555,2,100,6
2163,12,0.689946697275519,2,100,6
2164,13,0.698454983333228,2,100,6
2165,14,0.728076681106415,2,100,6
2166,16,0.8050472383498017,2,100,6
2167,17,0.7946840109037292,2,100,6
2168,18,0.7417514628461678,2,100,6
2169,20,0.8178133603635065,2,100,6
2170,22,0.21122471021204303,2,100,6
2171,23,0.07664731786498512,2,100,6
2172,25,0.07104499688561203,2,100,6
2173,28,0.06987152397268434,2,100,6
2174,30,0.07174164784172975,2,100,6
2175,32,0.07687164727229569,2,100,6
2176,35,0.06956364936554593,2,100,6
2177,38,0.0644547479477479,2,100,6
2178,41,0.06935100508832522,2,100,6
2179,45,0.06864878899891946,2,100,6
2180,48,0.06668433804992026,2,100,6
2181,52,0.06564353267758193,2,100,6
2182,57,0.06081785154135157,2,100,6
2183,62,0.05962483912897108,2,100,6
2184,67,0.058148846556833785,2,100,6
2185,72,0.06142805706851317,2,100,6
2186,78,0.06288238242015434,2,100,6
2187,85,0.06248542602518397,2,100,6
2188,92,0.06383695693861399,2,100,6
2189,100,0.0628085940030311,2,100,6
2190,10,0.9361076986906492,2,100,7
2191,10,0.9361076986906492,2,100,7
2192,11,0.8479029319691008,2,100,7
2193,12,0.8368575895274786,2,100,7
2194,13,0.849133046950538,2,100,7
2195,14,0.8540991521360345,2,100,7
2196,16,0.8298959128039614,2,100,7
2197,17,0.826234091603189,2,100,7
2198,18,0.7388657309924184,2,100,7
2199,20,0.7664589453169395,2,100,7
2200,22,0.6603211053038521,2,100,7
2201,23,0.6972897248516399,2,100,7
2202,25,0.2536105016319803,2,100,7
2203,28,0.16609714183346763,2,100,7
2204,30,0.11540380853265814,2,100,7
2205,32,0.12015405818097472,2,100,7
2206,35,0.08287213666970958,2,100,7
2207,38,0.07981279363474025,2,100,7
2208,41,0.08123164997958994,2,100,7
2209,45,0.07659641519007698,2,100,7
2210,48,0.07758930526932407,2,100,7
2211,52,0.07517306015245616,2,100,7
2212,57,0.06620141484054338,2,100,7
2213,62,0.06893252604875276,2,100,7
2214,67,0.06721364010524154,2,100,7
2215,72,0.07110556003684486,2,100,7
2216,78,0.0743552868694347,2,100,7
2217,85,0.07704009474016207,2,100,7
2218,92,0.07908491905876527,2,100,7
2219,100,0.07305050523355358,2,100,7
2220,10,0.9796265846024261,2,100,9
2221,10,0.9796265846024261,2,100,9
2222,11,1.0774224166575062,2,100,9
2223,12,0.964950064930966,2,100,9
2224,13,0.9710967775523427,2,100,9
2225,14,0.869068729722022,2,100,9
2226,16,0.8454550623444889,2,100,9
2227,17,0.8278558270046835,2,100,9
2228,18,0.7737266955091027,2,100,9
2229,20,0.7736615831230048,2,100,9
2230,22,0.7419631037109552,2,100,9
2231,23,0.8123681290886734,2,100,9
2232,25,0.31538325329056455,2,100,9
2233,28,0.17721523303734166,2,100,9
2234,30,0.12809694434069643,2,100,9
2235,32,0.13513451936682508,2,100,9
2236,35,0.11033055120060381,2,100,9
2237,38,0.11090955171726674,2,100,9
2238,41,0.10512263248922166,2,100,9
2239,45,0.105697955150877,2,100,9
2240,48,0.11133702837673409,2,100,9
2241,52,0.10106084250031117,2,100,9
2242,57,0.09438022768368876,2,100,9
2243,62,0.09769335926788274,2,100,9
2244,67,0.09253919190188502,2,100,9
2245,72,0.09885425720260559,2,100,9
2246,78,0.1023310014917889,2,100,9
2247,85,0.10315757746630937,2,100,9
2248,92,0.1016668273891309,2,100,9
2249,100,0.09622905296696417,2,100,9
2250,10,1.0721276208111368,2,100,10
2251,10,1.0721276208111368,2,100,10
2252,11,1.114463859541298,2,100,10
2253,12,0.9769357812693311,2,100,10
2254,13,0.8911305737729318,2,100,10
2255,14,0.885017240857056,2,100,10
2256,16,0.8922591881195061,2,100,10
2257,17,0.8690852269745065,2,100,10
2258,18,0.8517627857004971,2,100,10
2259,20,0.8392581455508146,2,100,10
2260,22,0.8633205382537038,2,100,10
2261,23,0.8586375223539968,2,100,10
2262,25,0.8665201892986243,2,100,10
2263,28,0.19639381049377982,2,100,10
2264,30,0.13793343875893177,2,100,10
2265,32,0.14694426325346174,2,100,10
2266,35,0.11460695761455526,2,100,10
2267,38,0.11465145375405773,2,100,10
2268,41,0.12071219407235521,2,100,10
2269,45,0.11406315128233693,2,100,10
2270,48,0.12079115553567019,2,100,10
2271,52,0.11074200603733785,2,100,10
2272,57,0.10005918765269288,2,100,10
2273,62,0.10423982964364158,2,100,10
2274,67,0.0992956092271105,2,100,10
2275,72,0.1047811118836147,2,100,10
2276,78,0.10723667678321425,2,100,10
2277,85,0.1086334813492609,2,100,10
2278,92,0.11002029629658971,2,100,10
2279,100,0.10342894610675141,2,100,10
2280,10,1.1269881549004492,2,100,12
2281,10,1.126988154900449,2,100,12
2282,11,1.066771083215478,2,100,12
2283,12,1.0247875833841529,2,100,12
2284,13,1.0224702012348619,2,100,12
2285,14,0.8788155541941399,2,100,12
2286,16,0.8793491912403419,2,100,12
2287,17,0.901567217742493,2,100,12
2288,18,0.8810511757301361,2,100,12
2289,20,0.8825862642674036,2,100,12
2290,22,0.8781563116507608,2,100,12
2291,23,0.9297553145255963,2,100,12
2292,25,0.8918358741151042,2,100,12
2293,28,0.7668293247303076,2,100,12
2294,30,0.6610855830357039,2,100,12
2295,32,0.6841429546232956,2,100,12
2296,35,0.592174126721843,2,100,12
2297,38,0.5385412973256456,2,100,12
2298,41,0.25435441177173473,2,100,12
2299,45,0.2571698867006152,2,100,12
2300,48,0.26603018915000687,2,100,12
2301,52,0.24724968282194512,2,100,12
2302,57,0.18850881688209534,2,100,12
2303,62,0.19136340403048538,2,100,12
2304,67,0.15214014941545145,2,100,12
2305,72,0.15498296412004556,2,100,12
2306,78,0.1383837984419529,2,100,12
2307,85,0.14091210751928207,2,100,12
2308,92,0.14356397182502129,2,100,12
2309,100,0.13556293662141639,2,100,12
2310,10,1.1271792437083736,2,100,14
2311,10,1.1271792437083736,2,100,14
2312,11,1.030102163665411,2,100,14
2313,12,0.9762716719348732,2,100,14
2314,13,1.1255247880163195,2,100,14
2315,14,0.8946447631529824,2,100,14
2316,16,0.794023084829323,2,100,14
2317,17,0.8154927643028227,2,100,14
2318,18,0.8177684565430504,2,100,14
2319,20,0.8069480194788262,2,100,14
2320,22,0.8120772855037439,2,100,14
2321,23,0.8690874987838257,2,100,14
2322,25,0.8490989875691644,2,100,14
2323,28,0.8394909728603628,2,100,14
2324,30,0.8164546335601452,2,100,14
2325,32,0.7800433632336802,2,100,14
2326,35,0.6805063949254191,2,100,14
2327,38,0.6206577440843042,2,100,14
2328,41,0.557280616319538,2,100,14
2329,45,0.521399226216284,2,100,14
2330,48,0.5251112926242046,2,100,14
2331,52,0.472714041637773,2,100,14
2332,57,0.2588583060433873,2,100,14
2333,62,0.2583711036641683,2,100,14
2334,67,0.18488439667708892,2,100,14
2335,72,0.19247591242957876,2,100,14
2336,78,0.1631585095873051,2,100,14
2337,85,0.17233610757002502,2,100,14
2338,92,0.16280244919333686,2,100,14
2339,100,0.16376390314432218,2,100,14
2340,10,1.1186772765796573,2,100,17
2341,10,1.1186772765796573,2,100,17
2342,11,1.0136341443368246,2,100,17
2343,12,0.9719984559775181,2,100,17
2344,13,0.9817506709258534,2,100,17
2345,14,0.9489246596480695,2,100,17
2346,16,0.9617359752428419,2,100,17
2347,17,0.9570586580569646,2,100,17
2348,18,0.9567576152278459,2,100,17
2349,20,0.992611536026329,2,100,17
2350,22,0.9048110340076596,2,100,17
2351,23,0.9183577925183882,2,100,17
2352,25,0.9533760955650776,2,100,17
2353,28,0.9695608686906129,2,100,17
2354,30,0.9072894730484782,2,100,17
2355,32,0.8982680233100981,2,100,17
2356,35,0.7686433833415471,2,100,17
2357,38,0.7439107468313637,2,100,17
2358,41,0.7627389757452219,2,100,17
2359,45,0.6168774228997183,2,100,17
2360,48,0.5826328992322044,2,100,17
2361,52,0.5506577345813951,2,100,17
2362,57,0.29772525201726624,2,100,17
2363,62,0.3176921839838804,2,100,17
2364,67,0.255055095160417,2,100,17
2365,72,0.24049757704933794,2,100,17
2366,78,0.21211962807325943,2,100,17
2367,85,0.222532528173733,2,100,17
2368,92,0.21445835847732161,2,100,17
2369,100,0.21922508435453059,2,100,17
2370,10,1.029227825944341,2,100,20
2371,10,1.029227825944341,2,100,20
2372,11,1.003914963015393,2,100,20
2373,12,1.0002758017058093,2,100,20
2374,13,0.9831875430671452,2,100,20
2375,14,1.0364707200284193,2,100,20
2376,16,0.9974564364611226,2,100,20
2377,17,0.973268635507238,2,100,20
2378,18,0.9902453159447351,2,100,20
2379,20,0.9949123763285198,2,100,20
2380,22,0.9556753247330046,2,100,20
2381,23,0.9621477781030804,2,100,20
2382,25,0.971297536654164,2,100,20
2383,28,0.9042211584582575,2,100,20
2384,30,0.8628206742147941,2,100,20
2385,32,0.8602628223028644,2,100,20
2386,35,0.8859365716687618,2,100,20
2387,38,0.8528661304040529,2,100,20
2388,41,0.826085669913109,2,100,20
2389,45,0.757244259994371,2,100,20
2390,48,0.7668112652916685,2,100,20
2391,52,0.7469213032532214,2,100,20
2392,57,0.5360014180159017,2,100,20
2393,62,0.5513527070443663,2,100,20
2394,67,0.5003945371700034,2,100,20
2395,72,0.47304097989062743,2,100,20
2396,78,0.34079055825608623,2,100,20
2397,85,0.3491165110099377,2,100,20
2398,92,0.35363850261686225,2,100,20
2399,100,0.34433750411089725,2,100,20
2400,10,1.0807670993548404,2,100,23
2401,10,1.0807670993548404,2,100,23
2402,11,0.9505636050886329,2,100,23
2403,12,0.9397070573790282,2,100,23
2404,13,1.0080149090022816,2,100,23
2405,14,0.979539336695008,2,100,23
2406,16,1.029057629206827,2,100,23
2407,17,1.0296130152841778,2,100,23
2408,18,1.017690547692049,2,100,23
2409,20,1.0892944823627233,2,100,23
2410,22,0.9648886371655759,2,100,23
2411,23,0.9655253638481467,2,100,23
2412,25,0.9565764512230597,2,100,23
2413,28,0.9516556214124238,2,100,23
2414,30,0.889544355405553,2,100,23
2415,32,0.8498445935772666,2,100,23
2416,35,0.8801559663488363,2,100,23
2417,38,0.88865048705428,2,100,23
2418,41,0.8867197469969185,2,100,23
2419,45,0.8486614980028049,2,100,23
2420,48,0.8270041739146563,2,100,23
2421,52,0.7399046198792074,2,100,23
2422,57,0.580346335122239,2,100,23
2423,62,0.5757574109361523,2,100,23
2424,67,0.5468708495607337,2,100,23
2425,72,0.5251816687362024,2,100,23
2426,78,0.4017973709405302,2,100,23
2427,85,0.40546306781268643,2,100,23
2428,92,0.40688428758412365,2,100,23
2429,100,0.41212109692318427,2,100,23
2430,10,1.0671529908893418,2,100,28
2431,10,1.0671529908893418,2,100,28
2432,11,1.1632474633939436,2,100,28
2433,12,1.0368430566391083,2,100,28
2434,13,1.2170119596554603,2,100,28
2435,14,1.2255537510511503,2,100,28
2436,16,1.2500366039801412,2,100,28
2437,17,1.255288751481428,2,100,28
2438,18,1.1747228861158852,2,100,28
2439,20,1.2175816033431979,2,100,28
2440,22,0.9678615143479107,2,100,28
2441,23,0.9686861327461767,2,100,28
2442,25,0.9769251563655873,2,100,28
2443,28,0.9373367719786344,2,100,28
2444,30,0.8579569907629635,2,100,28
2445,32,0.8177696162262548,2,100,28
2446,35,0.8367209498971685,2,100,28
2447,38,0.8405914191056784,2,100,28
2448,41,0.8385698520332407,2,100,28
2449,45,0.8036269124772633,2,100,28
2450,48,0.8078106404228885,2,100,28
2451,52,0.7411594916929712,2,100,28
2452,57,0.6261200712952613,2,100,28
2453,62,0.6033824792842503,2,100,28
2454,67,0.5783293503082915,2,100,28
2455,72,0.5561871815464289,2,100,28
2456,78,0.5532410590870098,2,100,28
2457,85,0.5895533995623291,2,100,28
2458,92,0.5787335774436626,2,100,28
2459,100,0.5694985541464124,2,100,28
2460,10,1.0884933213780827,2,100,32
2461,10,1.0884933213780827,2,100,32
2462,11,1.0867733463491165,2,100,32
2463,12,1.0047574985269776,2,100,32
2464,13,1.0697707592057044,2,100,32
2465,14,1.1391977292251285,2,100,32
2466,16,1.1508385352723671,2,100,32
2467,17,1.1504423147964178,2,100,32
2468,18,1.1140471036714386,2,100,32
2469,20,1.1143289178984142,2,100,32
2470,22,1.0092096122526781,2,100,32
2471,23,1.0213424728806055,2,100,32
2472,25,1.009068918351237,2,100,32
2473,28,0.9638457452978108,2,100,32
2474,30,0.8856589396266226,2,100,32
2475,32,0.9252201776155518,2,100,32
2476,35,0.8753544190630466,2,100,32
2477,38,0.8693785678008039,2,100,32
2478,41,0.875030378846603,2,100,32
2479,45,0.875024347068345,2,100,32
2480,48,0.8654474865366014,2,100,32
2481,52,0.7559859186454563,2,100,32
2482,57,0.6145121042180554,2,100,32
2483,62,0.5810540965605545,2,100,32
2484,67,0.558996543425825,2,100,32
2485,72,0.5638481664527735,2,100,32
2486,78,0.5587215886399836,2,100,32
2487,85,0.590267989784945,2,100,32
2488,92,0.6078952886766765,2,100,32
2489,100,0.592665088360874,2,100,32
2490,10,1.1156657697738028,2,100,38
2491,10,1.1156657697738028,2,100,38
2492,11,1.1343650331326596,2,100,38
2493,12,1.108771562008116,2,100,38
2494,13,1.1544003286970907,2,100,38
2495,14,1.1076891379122553,2,100,38
2496,16,1.1959065303712875,2,100,38
2497,17,1.2086386692210183,2,100,38
2498,18,1.156569953688705,2,100,38
2499,20,1.0772114920715405,2,100,38
2500,22,0.9973406854949121,2,100,38
2501,23,1.0007108434599732,2,100,38
2502,25,1.002109667773923,2,100,38
2503,28,0.9394233066215211,2,100,38
2504,30,0.9311657074195374,2,100,38
2505,32,0.9207516237321929,2,100,38
2506,35,0.8652773883433206,2,100,38
2507,38,0.8452756729082729,2,100,38
2508,41,0.8550285644061222,2,100,38
2509,45,0.8717504095924054,2,100,38
2510,48,0.8812036254551797,2,100,38
2511,52,0.7742057032821922,2,100,38
2512,57,0.7039808596586433,2,100,38
2513,62,0.6874729484099115,2,100,38
2514,67,0.6605428649548319,2,100,38
2515,72,0.6283109862170634,2,100,38
2516,78,0.6169114646468353,2,100,38
2517,85,0.6379749520296804,2,100,38
2518,92,0.6404643853973669,2,100,38
2519,100,0.628729097630243,2,100,38
2520,10,1.1416115777849212,2,100,45
2521,10,1.1416115777849212,2,100,45
2522,11,1.0342254536373963,2,100,45
2523,12,1.0499921913490489,2,100,45
2524,13,1.1257295243727687,2,100,45
2525,14,1.1026718933438946,2,100,45
2526,16,1.1343175183870349,2,100,45
2527,17,1.134121149265146,2,100,45
2528,18,1.1333185060687032,2,100,45
2529,20,1.0827702065182938,2,100,45
2530,22,1.0515823728106597,2,100,45
2531,23,1.0271973354762063,2,100,45
2532,25,1.0673905101313497,2,100,45
2533,28,0.999931433946742,2,100,45
2534,30,0.9430102322222521,2,100,45
2535,32,0.9415366546586657,2,100,45
2536,35,0.9306446930892989,2,100,45
2537,38,0.8948113356218734,2,100,45
2538,41,0.8756965908459052,2,100,45
2539,45,0.8547107260611865,2,100,45
2540,48,0.851941916651489,2,100,45
2541,52,0.8488176925158732,2,100,45
2542,57,0.8018368873059417,2,100,45
2543,62,0.7377018855585139,2,100,45
2544,67,0.7352932159469618,2,100,45
2545,72,0.7195342034597043,2,100,45
2546,78,0.6741568093577157,2,100,45
2547,85,0.6909455003635466,2,100,45
2548,92,0.712641800314267,2,100,45
2549,100,0.6951761854216321,2,100,45
2550,10,1.128028542276466,2,100,52
2551,10,1.128028542276466,2,100,52
2552,11,1.0501434967368868,2,100,52
2553,12,1.0328261063203943,2,100,52
2554,13,1.0801275263401986,2,100,52
2555,14,1.0887833664706614,2,100,52
2556,16,1.0894222204936226,2,100,52
2557,17,1.0858622481727862,2,100,52
2558,18,1.1112330075209265,2,100,52
2559,20,1.122990645233242,2,100,52
2560,22,1.0246752893566042,2,100,52
2561,23,1.053717514633181,2,100,52
2562,25,1.0270486298398027,2,100,52
2563,28,0.9418200389231253,2,100,52
2564,30,0.937995729791345,2,100,52
2565,32,0.9305063532740843,2,100,52
2566,35,0.94122470718811,2,100,52
2567,38,0.9250181329389477,2,100,52
2568,41,0.90136816328856,2,100,52
2569,45,0.9068588413369879,2,100,52
2570,48,0.9037456888389317,2,100,52
2571,52,0.872421185849979,2,100,52
2572,57,0.8853556882535466,2,100,52
2573,62,0.8168636384399252,2,100,52
2574,67,0.8001092362558111,2,100,52
2575,72,0.7918462954915017,2,100,52
2576,78,0.7841675735633028,2,100,52
2577,85,0.785089972728272,2,100,52
2578,92,0.7860763972851277,2,100,52
2579,100,0.7400947960620141,2,100,52
2580,10,1.1033477053360647,2,100,62
2581,10,1.1033477053360647,2,100,62
2582,11,1.0406983432709656,2,100,62
2583,12,1.041813882665161,2,100,62
2584,13,1.0189222020211044,2,100,62
2585,14,0.9811501293825298,2,100,62
2586,16,0.9729902795458284,2,100,62
2587,17,0.9792809850326584,2,100,62
2588,18,1.005910892363666,2,100,62
2589,20,1.0229053906046857,2,100,62
2590,22,1.0349576195667882,2,100,62
2591,23,1.032254225892869,2,100,62
2592,25,1.0489717108871417,2,100,62
2593,28,1.055228659913411,2,100,62
2594,30,1.028405715873688,2,100,62
2595,32,1.0026774550414161,2,100,62
2596,35,0.9771652038630178,2,100,62
2597,38,0.9833713773984031,2,100,62
2598,41,0.9535427840245762,2,100,62
2599,45,0.9024100915168515,2,100,62
2600,48,0.9008228348359094,2,100,62
2601,52,0.8781432375519075,2,100,62
2602,57,0.8680709339330731,2,100,62
2603,62,0.8571718707653636,2,100,62
2604,67,0.8322594090994228,2,100,62
2605,72,0.8123357280039457,2,100,62
2606,78,0.8071807041687237,2,100,62
2607,85,0.8101087908388206,2,100,62
2608,92,0.8330183988228481,2,100,62
2609,100,0.8159220219004921,2,100,62
2610,10,1.0523156347291753,2,100,72
2611,10,1.0523156347291753,2,100,72
2612,11,1.0327862545566504,2,100,72
2613,12,1.0325512827620187,2,100,72
2614,13,1.0565149765341673,2,100,72
2615,14,1.0200995193112548,2,100,72
2616,16,0.9592612242107225,2,100,72
2617,17,0.9530572916094876,2,100,72
2618,18,1.015455268728778,2,100,72
2619,20,1.0163431286065148,2,100,72
2620,22,1.0341957018066599,2,100,72
2621,23,1.0226066139836327,2,100,72
2622,25,1.029248528295403,2,100,72
2623,28,1.0048189084352543,2,100,72
2624,30,0.9966850912136371,2,100,72
2625,32,1.0036744540804925,2,100,72
2626,35,1.001538910357723,2,100,72
2627,38,0.993865588571201,2,100,72
2628,41,0.9534204559956303,2,100,72
2629,45,0.9280788208268482,2,100,72
2630,48,0.9160203545120388,2,100,72
2631,52,0.937205215198448,2,100,72
2632,57,0.8920381703109043,2,100,72
2633,62,0.8713932049853198,2,100,72
2634,67,0.8590281805268486,2,100,72
2635,72,0.8571527448437579,2,100,72
2636,78,0.8283942079486559,2,100,72
2637,85,0.8192228274154398,2,100,72
2638,92,0.8448906951946623,2,100,72
2639,100,0.8525957301142121,2,100,72
2640,10,1.0321881174261511,2,100,85
2641,10,1.032188117426151,2,100,85
2642,11,1.0791587975646464,2,100,85
2643,12,1.0751923851347445,2,100,85
2644,13,1.0602161993856656,2,100,85
2645,14,1.0479333358252063,2,100,85
2646,16,0.9902796520833526,2,100,85
2647,17,0.9988811930228333,2,100,85
2648,18,1.1056549865942977,2,100,85
2649,20,1.0117423991283636,2,100,85
2650,22,1.0247086300806754,2,100,85
2651,23,1.0130531512634866,2,100,85
2652,25,1.006838250263125,2,100,85
2653,28,0.9756946233222326,2,100,85
2654,30,0.9833736080097862,2,100,85
2655,32,0.9771832882289034,2,100,85
2656,35,0.9659633365079382,2,100,85
2657,38,0.9608965085863799,2,100,85
2658,41,0.9254627225922293,2,100,85
2659,45,0.9003718223304196,2,100,85
2660,48,0.9080524494708616,2,100,85
2661,52,0.9253322998622407,2,100,85
2662,57,0.906077650337079,2,100,85
2663,62,0.9014649386499591,2,100,85
2664,67,0.8905557656576338,2,100,85
2665,72,0.8931540591990792,2,100,85
2666,78,0.8743172206197793,2,100,85
2667,85,0.8621079339669021,2,100,85
2668,92,0.8762533540137982,2,100,85
2669,100,0.8901254192779985,2,100,85
2670,10,1.1136124945965913,2,100,100
2671,10,1.1136124945965913,2,100,100
2672,11,1.1338865783992458,2,100,100
2673,12,1.0992917939106646,2,100,100
2674,13,1.0997882052020822,2,100,100
2675,14,1.0984433517906955,2,100,100
2676,16,1.0579360763496335,2,100,100
2677,17,1.0471045352117057,2,100,100
2678,18,1.0068146062272618,2,100,100
2679,20,1.0072577072839868,2,100,100
2680,22,0.9890179058082105,2,100,100
2681,23,1.0111041055788073,2,100,100
2682,25,0.9728971956930422,2,100,100
2683,28,0.9732240935719758,2,100,100
2684,30,0.9677538256795506,2,100,100
2685,32,0.9735870160118651,2,100,100
2686,35,0.9753875575946415,2,100,100
2687,38,0.9745431658722502,2,100,100
2688,41,0.9491192081787592,2,100,100
2689,45,0.9391994136148792,2,100,100
2690,48,0.9424224473426953,2,100,100
2691,52,0.9436634121822436,2,100,100
2692,57,0.9682162697966137,2,100,100
2693,62,0.9227107134638859,2,100,100
2694,67,0.9171354832159431,2,100,100
2695,72,0.9132171838402661,2,100,100
2696,78,0.9082145333295571,2,100,100
2697,85,0.9139592090150759,2,100,100
2698,92,0.9143855902710755,2,100,100
2699,100,0.9245721490655271,2,100,100
2700,10,0.025372216847048015,3,100,1
2701,10,0.025372216847048015,3,100,1
2702,11,0.02096130870640776,3,100,1
2703,12,0.018331081209789102,3,100,1
2704,13,0.016877255750793574,3,100,1
2705,14,0.015742008540354024,3,100,1
2706,16,0.013393616872996561,3,100,1
2707,17,0.013639129505285785,3,100,1
2708,18,0.013889700502409674,3,100,1
2709,20,0.015311278436356712,3,100,1
2710,22,0.015194463826692983,3,100,1
2711,23,0.015880321317348844,3,100,1
2712,25,0.016106463944685845,3,100,1
2713,28,0.015612423016698185,3,100,1
2714,30,0.014865901286454264,3,100,1
2715,32,0.015515053025913605,3,100,1
2716,35,0.012681624724734775,3,100,1
2717,38,0.011159622029728755,3,100,1
2718,41,0.01141145708110436,3,100,1
2719,45,0.012249687586785352,3,100,1
2720,48,0.011335280472511977,3,100,1
2721,52,0.01143115077119905,3,100,1
2722,57,0.011386869384825471,3,100,1
2723,62,0.01084381160632264,3,100,1
2724,67,0.00919670012901641,3,100,1
2725,72,0.009482684545340736,3,100,1
2726,78,0.009758013022604262,3,100,1
2727,85,0.009396855378866587,3,100,1
2728,92,0.009370391431479996,3,100,1
2729,100,0.009816998333641247,3,100,1
2730,10,0.025372216847048015,3,100,1
2731,10,0.025372216847048015,3,100,1
2732,11,0.02096130870640776,3,100,1
2733,12,0.018331081209789102,3,100,1
2734,13,0.016877255750793574,3,100,1
2735,14,0.015742008540354024,3,100,1
2736,16,0.013393616872996561,3,100,1
2737,17,0.013639129505285785,3,100,1
2738,18,0.013889700502409674,3,100,1
2739,20,0.015311278436356712,3,100,1
2740,22,0.015194463826692983,3,100,1
2741,23,0.015880321317348844,3,100,1
2742,25,0.016106463944685845,3,100,1
2743,28,0.015612423016698185,3,100,1
2744,30,0.014865901286454264,3,100,1
2745,32,0.015515053025913605,3,100,1
2746,35,0.012681624724734775,3,100,1
2747,38,0.011159622029728755,3,100,1
2748,41,0.01141145708110436,3,100,1
2749,45,0.012249687586785352,3,100,1
2750,48,0.011335280472511977,3,100,1
2751,52,0.01143115077119905,3,100,1
2752,57,0.011386869384825471,3,100,1
2753,62,0.01084381160632264,3,100,1
2754,67,0.00919670012901641,3,100,1
2755,72,0.009482684545340736,3,100,1
2756,78,0.009758013022604262,3,100,1
2757,85,0.009396855378866587,3,100,1
2758,92,0.009370391431479996,3,100,1
2759,100,0.009816998333641247,3,100,1
2760,10,0.025372216847048015,3,100,1
2761,10,0.025372216847048015,3,100,1
2762,11,0.02096130870640776,3,100,1
2763,12,0.018331081209789102,3,100,1
2764,13,0.016877255750793574,3,100,1
2765,14,0.015742008540354024,3,100,1
2766,16,0.013393616872996561,3,100,1
2767,17,0.013639129505285785,3,100,1
2768,18,0.013889700502409674,3,100,1
2769,20,0.015311278436356712,3,100,1
2770,22,0.015194463826692983,3,100,1
2771,23,0.015880321317348844,3,100,1
2772,25,0.016106463944685845,3,100,1
2773,28,0.015612423016698185,3,100,1
2774,30,0.014865901286454264,3,100,1
2775,32,0.015515053025913605,3,100,1
2776,35,0.012681624724734775,3,100,1
2777,38,0.011159622029728755,3,100,1
2778,41,0.01141145708110436,3,100,1
2779,45,0.012249687586785352,3,100,1
2780,48,0.011335280472511977,3,100,1
2781,52,0.01143115077119905,3,100,1
2782,57,0.011386869384825471,3,100,1
2783,62,0.01084381160632264,3,100,1
2784,67,0.00919670012901641,3,100,1
2785,72,0.009482684545340736,3,100,1
2786,78,0.009758013022604262,3,100,1
2787,85,0.009396855378866587,3,100,1
2788,92,0.009370391431479996,3,100,1
2789,100,0.009816998333641247,3,100,1
2790,10,0.025372216847048015,3,100,1
2791,10,0.025372216847048015,3,100,1
2792,11,0.02096130870640776,3,100,1
2793,12,0.018331081209789102,3,100,1
2794,13,0.016877255750793574,3,100,1
2795,14,0.015742008540354024,3,100,1
2796,16,0.013393616872996561,3,100,1
2797,17,0.013639129505285785,3,100,1
2798,18,0.013889700502409674,3,100,1
2799,20,0.015311278436356712,3,100,1
2800,22,0.015194463826692983,3,100,1
2801,23,0.015880321317348844,3,100,1
2802,25,0.016106463944685845,3,100,1
2803,28,0.015612423016698185,3,100,1
2804,30,0.014865901286454264,3,100,1
2805,32,0.015515053025913605,3,100,1
2806,35,0.012681624724734775,3,100,1
2807,38,0.011159622029728755,3,100,1
2808,41,0.01141145708110436,3,100,1
2809,45,0.012249687586785352,3,100,1
2810,48,0.011335280472511977,3,100,1
2811,52,0.01143115077119905,3,100,1
2812,57,0.011386869384825471,3,100,1
2813,62,0.01084381160632264,3,100,1
2814,67,0.00919670012901641,3,100,1
2815,72,0.009482684545340736,3,100,1
2816,78,0.009758013022604262,3,100,1
2817,85,0.009396855378866587,3,100,1
2818,92,0.009370391431479996,3,100,1
2819,100,0.009816998333641247,3,100,1
2820,10,0.025372216847048015,3,100,1
2821,10,0.025372216847048015,3,100,1
2822,11,0.02096130870640776,3,100,1
2823,12,0.018331081209789102,3,100,1
2824,13,0.016877255750793574,3,100,1
2825,14,0.015742008540354024,3,100,1
2826,16,0.013393616872996561,3,100,1
2827,17,0.013639129505285785,3,100,1
2828,18,0.013889700502409674,3,100,1
2829,20,0.015311278436356712,3,100,1
2830,22,0.015194463826692983,3,100,1
2831,23,0.015880321317348844,3,100,1
2832,25,0.016106463944685845,3,100,1
2833,28,0.015612423016698185,3,100,1
2834,30,0.014865901286454264,3,100,1
2835,32,0.015515053025913605,3,100,1
2836,35,0.012681624724734775,3,100,1
2837,38,0.011159622029728755,3,100,1
2838,41,0.01141145708110436,3,100,1
2839,45,0.012249687586785352,3,100,1
2840,48,0.011335280472511977,3,100,1
2841,52,0.01143115077119905,3,100,1
2842,57,0.011386869384825471,3,100,1
2843,62,0.01084381160632264,3,100,1
2844,67,0.00919670012901641,3,100,1
